Company,Date,Day Close,Prev Close,Turnover,Change (%)
COM.CREDIT,02-May-23,23.3,24,"184,108.40",-2.9167
COM.CREDIT,03-May-23,23.2,23.4,"226,141.00",-0.8547
COM.CREDIT,04-May-23,23.1,23,"231,023.80",0.4348
COM.CREDIT,08-May-23,23.1,23.8,"697,303.50",-2.9412
COM.CREDIT,09-May-23,23.1,23.7,"1,114.20",-2.5316
COM.CREDIT,10-May-23,23,23.8,"17,269.20",-3.3613
COM.CREDIT,11-May-23,23,22.9,"149,770.50",0.4367
COM.CREDIT,12-May-23,23.3,23.6,"319,624.00",-1.2712
COM.CREDIT,15-May-23,23,23.8,"265,274.80",-3.3613
COM.CREDIT,16-May-23,23,23,"1,166,123.00",0
COM.CREDIT,18-May-23,23.1,23.8,"3,756.70",-2.9412
COM.CREDIT,19-May-23,22.8,23,"50,573.40",-0.8696
COM.CREDIT,22-May-23,22.6,23.5,"151,147.00",-3.8298
COM.CREDIT,23-May-23,22.5,22.7,"157,098.00",-0.8811
COM.CREDIT,24-May-23,23.4,23.4,"4,680.00",0
COM.CREDIT,25-May-23,23.1,23.4,"5,348.80",-1.2821
COM.CREDIT,26-May-23,22.3,23.4,"433,037.70",-4.7009
COM.CREDIT,29-May-23,21.1,21.7,"443,318.40",-2.765
COM.CREDIT,30-May-23,20.8,22,"287,125.20",-5.4545
COM.CREDIT,31-May-23,21.9,20.8,"154,707.90",5.2885
COM.CREDIT,01-Jun-23,22.6,22.2,"314,959.00",1.8018
COM.CREDIT,02-Jun-23,23.3,23.2,"18,266.10",0.431
COM.CREDIT,05-Jun-23,23.3,23.5,"257,436.60",-0.8511
COM.CREDIT,06-Jun-23,23.3,23.3,"93,083.50",0
COM.CREDIT,07-Jun-23,22.6,22.7,"131,749.00",-0.4405
COM.CREDIT,08-Jun-23,23.2,23.5,"103,530.40",-1.2766
COM.CREDIT,09-Jun-23,25,23.3,"3,356,902.10",7.2961
COM.CREDIT,12-Jun-23,24.7,25.4,"242,576.80",-2.7559
COM.CREDIT,13-Jun-23,24.5,25,"9,930.00",-2
COM.CREDIT,14-Jun-23,25.3,25,"889,509.60",1.2
COM.CREDIT,15-Jun-23,25.5,25.4,"196,813.30",0.3937
COM.CREDIT,16-Jun-23,24.9,25.5,"193,981.40",-2.3529
COM.CREDIT,19-Jun-23,24.3,25.5,"19,720.10",-4.7059
COM.CREDIT,20-Jun-23,24.6,25,"93,978.70",-1.6
COM.CREDIT,21-Jun-23,24.5,24.7,"213,802.90",-0.8097
COM.CREDIT,22-Jun-23,25,25.4,"55,181.20",-1.5748
COM.CREDIT,23-Jun-23,24.3,25,"32,893.00",-2.8
COM.CREDIT,26-Jun-23,25.3,24.1,"155,904.40",4.9793
COM.CREDIT,27-Jun-23,25.2,25.2,"63,151.20",0
COM.CREDIT,28-Jun-23,25.4,24.5,"348,003.00",3.6735
COM.CREDIT,04-Jul-23,28.4,24.6,"5,727,698.80",15.4472
COM.CREDIT,05-Jul-23,27.5,28.5,"894,319.50",-3.5088
COM.CREDIT,06-Jul-23,29.4,27.7,"5,128,345.70",6.1372
COM.CREDIT,07-Jul-23,32.4,30,"7,249,996.50",8
COM.CREDIT,10-Jul-23,31.9,32.6,"3,551,093.50",-2.1472
COM.CREDIT,11-Jul-23,31.6,31.5,"529,077.20",0.3175
COM.CREDIT,12-Jul-23,32,31.5,"1,008,569.50",1.5873
COM.CREDIT,13-Jul-23,31.4,31.5,"512,870.10",-0.3175
COM.CREDIT,14-Jul-23,31.5,31.2,"1,211,877.10",0.9615
COM.CREDIT,17-Jul-23,32.7,31.5,"2,758,480.10",3.8095
COM.CREDIT,18-Jul-23,31.8,32.2,"694,048.80",-1.2422
COM.CREDIT,19-Jul-23,34.4,32.5,"7,776,678.10",5.8462
COM.CREDIT,20-Jul-23,34.6,34.5,"3,831,522.40",0.2899
COM.CREDIT,21-Jul-23,34.3,35,"2,831,996.30",-2
COM.CREDIT,24-Jul-23,35.4,33.6,"7,377,090.80",5.3571
COM.CREDIT,25-Jul-23,37.5,35.5,"17,482,344.40",5.6338
COM.CREDIT,26-Jul-23,38.8,37.1,"12,453,346.30",4.5822
COM.CREDIT,27-Jul-23,39.5,39.5,"5,024,192.80",0
COM.CREDIT,28-Jul-23,39.9,39.5,"13,283,219.10",1.0127
COM.CREDIT,31-Jul-23,41.5,40,"10,370,869.80",3.75
COM.CREDIT,02-Aug-23,41.1,41.7,"11,085,570.90",-1.4388
COM.CREDIT,03-Aug-23,41,40,"36,951,637.50",2.5
COM.CREDIT,04-Aug-23,39.4,40.9,"4,100,523.90",-3.6675
COM.CREDIT,07-Aug-23,38.6,39.9,"4,372,004.40",-3.2581
COM.CREDIT,08-Aug-23,39.4,39.4,"3,531,418.00",0
COM.CREDIT,09-Aug-23,37.3,39.5,"9,596,034.40",-5.5696
COM.CREDIT,10-Aug-23,37.3,38,"1,046,294,108.60",-1.8421
COM.CREDIT,11-Aug-23,36.6,38.1,"7,175,565.90",-3.937
COM.CREDIT,14-Aug-23,36.1,36.6,"8,604,769.00",-1.3661
COM.CREDIT,15-Aug-23,35.6,36,"10,789,636.00",-1.1111
COM.CREDIT,16-Aug-23,36,35.1,"9,410,116.40",2.5641
COM.CREDIT,17-Aug-23,37.5,36,"94,330,439.40",4.1667
COM.CREDIT,18-Aug-23,39.8,38.5,"302,204,428.30",3.3766
COM.CREDIT,21-Aug-23,39.1,40.1,"72,316,477.60",-2.4938
COM.CREDIT,22-Aug-23,39.7,39.9,"24,436,258.90",-0.5013
COM.CREDIT,23-Aug-23,38.9,39.6,"12,027,376.60",-1.7677
COM.CREDIT,24-Aug-23,37.8,38.9,"9,611,742.70",-2.8278
COM.CREDIT,25-Aug-23,37.5,37,"2,961,582.40",1.3514
COM.CREDIT,28-Aug-23,36.3,38.2,"4,935,650.70",-4.9738
COM.CREDIT,29-Aug-23,36.4,37,"5,355,649.70",-1.6216
COM.CREDIT,31-Aug-23,35.1,36,"8,946,218.50",-2.5
COM.CREDIT,01-Sep-23,35.2,35.7,"5,428,662.30",-1.4006
COM.CREDIT,04-Sep-23,36.6,35.7,"8,122,939.10",2.521
COM.CREDIT,05-Sep-23,36.6,36.6,"11,982,711.70",0
COM.CREDIT,06-Sep-23,35.7,37.4,"6,841,469.50",-4.5455
COM.CREDIT,07-Sep-23,35.9,36.4,"2,286,697.60",-1.3736
COM.CREDIT,08-Sep-23,36,36,"959,658.20",0
COM.CREDIT,11-Sep-23,35,36,"3,303,253.90",-2.7778
COM.CREDIT,12-Sep-23,34.3,35,"2,774,467.60",-2
COM.CREDIT,13-Sep-23,34.1,34.9,"2,358,597.00",-2.2923
COM.CREDIT,14-Sep-23,34.4,34.5,"2,309,204.50",-0.2899
COM.CREDIT,15-Sep-23,34.2,34.5,"3,402,507.40",-0.8696
COM.CREDIT,18-Sep-23,34.5,34.2,"6,316,965.60",0.8772
COM.CREDIT,19-Sep-23,33.5,34.5,"5,684,209.60",-2.8986
COM.CREDIT,20-Sep-23,33.6,33.6,"695,172.30",0
COM.CREDIT,21-Sep-23,33.4,34,"4,634,587.10",-1.7647
COM.CREDIT,22-Sep-23,34.4,33.4,"1,026,706.30",2.994
COM.CREDIT,25-Sep-23,34.2,34.5,"1,393,733.30",-0.8696
COM.CREDIT,26-Sep-23,34.1,34.3,"1,122,031.30",-0.5831
COM.CREDIT,27-Sep-23,34.9,34.3,"2,827,696.40",1.7493
COM.CREDIT,02-Oct-23,33.9,35,"1,225,773.60",-3.1429
COM.CREDIT,03-Oct-23,32.6,33.8,"4,255,806.20",-3.5503
COM.CREDIT,04-Oct-23,33.8,32.8,"1,540,822.00",3.0488
COM.CREDIT,05-Oct-23,33.2,34,"1,007,263.60",-2.3529
COM.CREDIT,06-Oct-23,32.5,33.9,"2,066,699.90",-4.1298
COM.CREDIT,09-Oct-23,32.5,33,"1,717,448.30",-1.5152
COM.CREDIT,10-Oct-23,32,32.5,"1,410,909.70",-1.5385
COM.CREDIT,11-Oct-23,31.3,31.6,"1,310,164.00",-0.9494
COM.CREDIT,12-Oct-23,32.1,32.4,"4,216,242.80",-0.9259
COM.CREDIT,13-Oct-23,32,31,"466,102.60",3.2258
COM.CREDIT,16-Oct-23,30.9,32,"785,701.20",-3.4375
COM.CREDIT,17-Oct-23,30,31,"2,722,715.30",-3.2258
COM.CREDIT,18-Oct-23,30.1,29.8,"4,772,349.20",1.0067
COM.CREDIT,19-Oct-23,30.1,30,"1,689,391.00",0.3333
COM.CREDIT,20-Oct-23,32.4,31.7,"1,422,940.40",2.2082
COM.CREDIT,23-Oct-23,32.1,32.8,"3,517,346.60",-2.1341
COM.CREDIT,24-Oct-23,31.4,32.7,"705,580.20",-3.9755
COM.CREDIT,25-Oct-23,31,31.5,"676,430.20",-1.5873
COM.CREDIT,26-Oct-23,30.3,31.7,"638,627.10",-4.4164
COM.CREDIT,27-Oct-23,31.6,30.5,"246,474.50",3.6066
COM.CREDIT,30-Oct-23,30.4,30.6,"1,636,615.10",-0.6536
COM.CREDIT,31-Oct-23,30.5,31.1,"1,076,841.20",-1.9293
COM.CREDIT,01-Nov-23,31.3,30.5,"1,022,809.00",2.623
COM.CREDIT,02-Nov-23,32.3,32.1,"311,303.90",0.6231
COM.CREDIT,03-Nov-23,32.5,33,"5,366,974.00",-1.5152
COM.CREDIT,06-Nov-23,32,33.5,"896,498.60",-4.4776
COM.CREDIT,07-Nov-23,32,32.8,"1,406,525.30",-2.439
COM.CREDIT,08-Nov-23,32.7,32,"3,059,292.60",2.1875
COM.CREDIT,09-Nov-23,32.1,32.7,"749,965.30",-1.8349
COM.CREDIT,10-Nov-23,31.7,33,"1,358,948.20",-3.9394
COM.CREDIT,13-Nov-23,32.4,32.8,"2,292,808.60",-1.2195
COM.CREDIT,14-Nov-23,32.1,32.1,"1,733,992.30",0
COM.CREDIT,15-Nov-23,31.5,32,"1,906,697.20",-1.5625
COM.CREDIT,16-Nov-23,31.1,32,"353,337.50",-2.8125
COM.CREDIT,17-Nov-23,31.1,31,"492,226.60",0.3226
COM.CREDIT,20-Nov-23,31,31,"575,316.00",0
COM.CREDIT,21-Nov-23,30.5,31,"2,059,916.70",-1.6129
COM.CREDIT,22-Nov-23,30.8,30.7,"37,648.70",0.3257
COM.CREDIT,23-Nov-23,30.5,31.2,"692,661.30",-2.2436
COM.CREDIT,24-Nov-23,30.3,30.2,"522,416.80",0.3311
COM.CREDIT,27-Nov-23,30.5,30.5,"3,777,325.20",0
COM.CREDIT,28-Nov-23,31,31,"5,175,573.00",0
COM.CREDIT,29-Nov-23,31.2,31.4,"4,576,101.20",-0.6369
COM.CREDIT,30-Nov-23,31.5,31.9,"4,805,406.10",-1.2539
COM.CREDIT,01-Dec-23,31.8,31.5,"977,612.60",0.9524
COM.CREDIT,04-Dec-23,31.5,32.5,"3,447,594.70",-3.0769
COM.CREDIT,05-Dec-23,30.9,32,"1,396,767.90",-3.4375
COM.CREDIT,06-Dec-23,31.4,30.5,"9,006.60",2.9508
COM.CREDIT,07-Dec-23,30.5,31.4,"891,674.50",-2.8662
COM.CREDIT,08-Dec-23,30.7,30.3,"2,098,407.90",1.3201
COM.CREDIT,11-Dec-23,31.2,31.5,"178,171.40",-0.9524
COM.CREDIT,12-Dec-23,31,32,"592,488.50",-3.125
COM.CREDIT,13-Dec-23,30.6,31.5,"1,920,713.00",-2.8571
COM.CREDIT,14-Dec-23,30.2,30.9,"307,866.10",-2.2654
COM.CREDIT,15-Dec-23,30,31,"3,323,140.00",-3.2258
COM.CREDIT,18-Dec-23,29.9,30,"1,594,380.70",-0.3333
COM.CREDIT,19-Dec-23,29.6,30,"4,847,417.80",-1.3333
COM.CREDIT,20-Dec-23,29.6,29.9,"209,032.60",-1.0033
COM.CREDIT,21-Dec-23,29.3,29.5,"369,206.00",-0.678
COM.CREDIT,22-Dec-23,29.1,29.9,"1,842,647.20",-2.6756
COM.CREDIT,27-Dec-23,28.7,29.4,"881,637.10",-2.381
COM.CREDIT,28-Dec-23,29.2,29.3,"738,006.30",-0.3413
COM.CREDIT,29-Dec-23,29.1,30.4,"1,040,385.40",-4.2763
C M HOLDINGS,03-Jan-23,67.7,68.1,"10,570.00",-0.5874
C M HOLDINGS,04-Jan-23,67.3,67.7,"269,280.90",-0.5908
C M HOLDINGS,05-Jan-23,67.3,71.2,"1,057,793.60",-5.4775
C M HOLDINGS,09-Jan-23,70.8,70.9,"8,289.20",-0.141
C M HOLDINGS,10-Jan-23,70.8,70,"1,821.00",1.1429
C M HOLDINGS,12-Jan-23,70,71,"39,127.80",-1.4085
C M HOLDINGS,13-Jan-23,70,74.5,583.9,-6.0403
C M HOLDINGS,17-Jan-23,70,74,"1,738.20",-5.4054
C M HOLDINGS,18-Jan-23,70,73.5,289,-4.7619
C M HOLDINGS,19-Jan-23,70,73.9,"1,817.30",-5.2774
C M HOLDINGS,20-Jan-23,70.8,72.9,"1,545,962.60",-2.8807
C M HOLDINGS,23-Jan-23,70.2,74.9,"156,089.40",-6.275
C M HOLDINGS,24-Jan-23,70,70.3,"455,862.30",-0.4267
C M HOLDINGS,25-Jan-23,70,75,"3,422.20",-6.6667
C M HOLDINGS,26-Jan-23,70,76,451,-7.8947
C M HOLDINGS,27-Jan-23,70.2,72.9,"35,187.60",-3.7037
C M HOLDINGS,30-Jan-23,69.7,69.7,"359,964.70",0
C M HOLDINGS,31-Jan-23,69.7,71.2,853.1,-2.1067
C M HOLDINGS,01-Feb-23,70.4,71,"9,854.00",-0.8451
C M HOLDINGS,02-Feb-23,70,71,"82,939.80",-1.4085
C M HOLDINGS,03-Feb-23,70,70,"52,503.90",0
C M HOLDINGS,06-Feb-23,70,68.7,"271,644.10",1.8923
C M HOLDINGS,07-Feb-23,68.5,68.6,"41,110.00",-0.1458
C M HOLDINGS,08-Feb-23,68.6,68.6,"72,098.00",0
C M HOLDINGS,09-Feb-23,68.6,71.4,71.4,-3.9216
C M HOLDINGS,10-Feb-23,68.6,72.6,508.2,-5.5096
C M HOLDINGS,13-Feb-23,65.1,69.1,"71,482.00",-5.7887
C M HOLDINGS,14-Feb-23,60.6,65,"166,194.40",-6.7692
C M HOLDINGS,15-Feb-23,60.6,69.4,138.8,-12.6801
C M HOLDINGS,16-Feb-23,60.6,61,"1,425.80",-0.6557
C M HOLDINGS,17-Feb-23,60.6,65.1,"1,860.90",-6.9124
C M HOLDINGS,20-Feb-23,60.6,67.5,"2,806.50",-10.2222
C M HOLDINGS,21-Feb-23,60.6,63.8,264.8,-5.0157
C M HOLDINGS,22-Feb-23,60.6,68.5,753.6,-11.5328
C M HOLDINGS,23-Feb-23,68.8,68.6,"7,642.30",0.2915
C M HOLDINGS,24-Feb-23,68.8,69.4,"3,900.70",-0.8646
C M HOLDINGS,27-Feb-23,66,67.9,"10,297.90",-2.7982
C M HOLDINGS,28-Feb-23,65.1,65.2,"52,379.00",-0.1534
C M HOLDINGS,02-Mar-23,68.7,68.5,"151,188.70",0.292
C M HOLDINGS,03-Mar-23,77.9,71.4,"415,979.40",9.1036
C M HOLDINGS,07-Mar-23,75.3,77,"764,099.00",-2.2078
C M HOLDINGS,08-Mar-23,75.2,77,"916,520.60",-2.3377
C M HOLDINGS,09-Mar-23,76.9,76.9,"508,258.80",0
C M HOLDINGS,10-Mar-23,77.8,76,"742,324.60",2.3684
C M HOLDINGS,13-Mar-23,72.4,72.4,"10,496.50",0
C M HOLDINGS,15-Mar-23,71.4,72.9,"33,981.20",-2.0576
C M HOLDINGS,16-Mar-23,67.7,72,"120,520.60",-5.9722
C M HOLDINGS,17-Mar-23,67.7,71.9,"4,073.90",-5.8414
C M HOLDINGS,20-Mar-23,67.4,67.3,"129,126.00",0.1486
C M HOLDINGS,21-Mar-23,67.4,73,"4,378.40",-7.6712
C M HOLDINGS,22-Mar-23,67.2,68.4,"47,327.70",-1.7544
C M HOLDINGS,23-Mar-23,62.3,68.9,"324,581.90",-9.5791
C M HOLDINGS,24-Mar-23,67,66.2,"19,504.70",1.2085
C M HOLDINGS,27-Mar-23,63.1,63,"2,386,656.20",0.1587
C M HOLDINGS,29-Mar-23,63.1,66.1,261.6,-4.5386
C M HOLDINGS,30-Mar-23,63.1,65.7,65.7,-3.9574
C M HOLDINGS,31-Mar-23,63.1,65.7,591.3,-3.9574
C M HOLDINGS,03-Apr-23,63.1,64,"1,280.00",-1.4062
C M HOLDINGS,04-Apr-23,64,64,"8,320.00",0
C M HOLDINGS,06-Apr-23,64,64.9,64.9,-1.3867
C M HOLDINGS,10-Apr-23,64,64.9,"1,404.10",-1.3867
C M HOLDINGS,11-Apr-23,65.5,65.4,"759,587.10",0.1529
C M HOLDINGS,12-Apr-23,68.3,65.5,"12,121.00",4.2748
C M HOLDINGS,17-Apr-23,69.6,69.3,"822,200.90",0.4329
C M HOLDINGS,18-Apr-23,69.6,69.6,"1,873.00",0
C M HOLDINGS,19-Apr-23,69.6,69.8,"2,091.00",-0.2865
C M HOLDINGS,20-Apr-23,70,69.5,"713,432.80",0.7194
C M HOLDINGS,21-Apr-23,70,70,842.8,0
C M HOLDINGS,24-Apr-23,70.1,70,"8,207.50",0.1429
C M HOLDINGS,25-Apr-23,70,70,"692,440.00",0
C M HOLDINGS,26-Apr-23,70,70,"1,333.60",0
C M HOLDINGS,28-Apr-23,66.8,66.5,"12,490.00",0.4511
C M HOLDINGS,02-May-23,66.9,67,"138,233.90",-0.1493
C M HOLDINGS,04-May-23,66.9,69,345,-3.0435
C M HOLDINGS,08-May-23,66.9,68,68,-1.6176
C M HOLDINGS,09-May-23,66.9,67.8,203.4,-1.3274
C M HOLDINGS,10-May-23,65.9,65.2,"50,742.40",1.0736
C M HOLDINGS,15-May-23,65,65.2,"163,399.80",-0.3067
C M HOLDINGS,16-May-23,65,65.1,"3,055.10",-0.1536
C M HOLDINGS,17-May-23,65,65,"13,195.00",0
C M HOLDINGS,18-May-23,63,63,"60,500.00",0
C M HOLDINGS,22-May-23,60.9,66.9,"213,138.90",-8.9686
C M HOLDINGS,23-May-23,60.9,66.8,546.4,-8.8323
C M HOLDINGS,24-May-23,60.9,67.5,"4,050.00",-9.7778
C M HOLDINGS,26-May-23,65,65,"233,622.50",0
C M HOLDINGS,29-May-23,68.9,63.6,"168,785.40",8.3333
C M HOLDINGS,30-May-23,66,66.1,"72,610.00",-0.1513
C M HOLDINGS,31-May-23,68.9,63.2,"146,591.00",9.019
C M HOLDINGS,02-Jun-23,65,65,"32,500.00",0
C M HOLDINGS,05-Jun-23,65,68.5,"35,333.00",-5.1095
C M HOLDINGS,06-Jun-23,64,64,"960,000.00",0
C M HOLDINGS,07-Jun-23,64.4,65,"28,206.00",-0.9231
C M HOLDINGS,08-Jun-23,64.4,68.2,68.2,-5.5718
C M HOLDINGS,09-Jun-23,64.4,68,814.5,-5.2941
C M HOLDINGS,12-Jun-23,69.2,68.5,"34,801.70",1.0219
C M HOLDINGS,13-Jun-23,66,73.4,"53,023.30",-10.0817
C M HOLDINGS,14-Jun-23,68.4,68.5,"10,597.00",-0.146
C M HOLDINGS,15-Jun-23,68.4,68.4,"13,614.80",0
C M HOLDINGS,16-Jun-23,68.4,69.8,"3,105.00",-2.0057
C M HOLDINGS,19-Jun-23,68.4,70.9,568.7,-3.5261
C M HOLDINGS,20-Jun-23,66.3,68.4,"99,259.20",-3.0702
C M HOLDINGS,21-Jun-23,66.2,66.2,"135,399.70",0
C M HOLDINGS,23-Jun-23,65,68.9,"2,640,141.90",-5.6604
C M HOLDINGS,26-Jun-23,64,64,"640,000.00",0
C M HOLDINGS,27-Jun-23,67.5,67.5,"67,500.00",0
C M HOLDINGS,28-Jun-23,67,64.3,"62,523.00",4.1991
C M HOLDINGS,04-Jul-23,69,69,"1,114,718.60",0
C M HOLDINGS,05-Jul-23,76,73.5,"90,621.80",3.4014
C M HOLDINGS,06-Jul-23,70.5,74,"290,698.80",-4.7297
C M HOLDINGS,07-Jul-23,75.3,70.5,"298,773.30",6.8085
C M HOLDINGS,10-Jul-23,75.8,78.8,"109,952.00",-3.8071
C M HOLDINGS,11-Jul-23,77.9,75.8,"11,054.50",2.7704
C M HOLDINGS,12-Jul-23,76,77.9,"885,038.80",-2.439
C M HOLDINGS,13-Jul-23,76,74.1,"2,608.10",2.5641
C M HOLDINGS,14-Jul-23,77.4,77.5,"43,494.10",-0.129
C M HOLDINGS,17-Jul-23,77,77.4,"276,885.30",-0.5168
C M HOLDINGS,18-Jul-23,75.8,75.5,"240,255.00",0.3974
C M HOLDINGS,19-Jul-23,74.3,77.9,"1,142,971.10",-4.6213
C M HOLDINGS,20-Jul-23,80.9,77.8,"2,799,060.00",3.9846
C M HOLDINGS,21-Jul-23,82.3,80,"1,044,492.20",2.875
C M HOLDINGS,24-Jul-23,83.5,83,"105,079.00",0.6024
C M HOLDINGS,25-Jul-23,83.8,81.2,"33,561.60",3.202
C M HOLDINGS,26-Jul-23,80.2,84,"51,209.60",-4.5238
C M HOLDINGS,27-Jul-23,80.3,83.5,"181,300.90",-3.8323
C M HOLDINGS,28-Jul-23,85,83.3,"3,086,715.50",2.0408
C M HOLDINGS,31-Jul-23,84.5,87,"78,862.20",-2.8736
C M HOLDINGS,02-Aug-23,87,87,"2,002,547.40",0
C M HOLDINGS,03-Aug-23,87.4,89,"49,534.70",-1.7978
C M HOLDINGS,04-Aug-23,90.1,89,"1,885,273.80",1.236
C M HOLDINGS,07-Aug-23,90.8,91.8,"190,189.00",-1.0893
C M HOLDINGS,08-Aug-23,85.2,90.7,"113,770.00",-6.0639
C M HOLDINGS,09-Aug-23,84.6,85.1,"140,090.70",-0.5875
C M HOLDINGS,10-Aug-23,80.5,89,"134,819.80",-9.5506
C M HOLDINGS,11-Aug-23,86.4,86.8,"183,285.30",-0.4608
C M HOLDINGS,14-Aug-23,86.4,86,"2,402.00",0.4651
C M HOLDINGS,15-Aug-23,86.4,84.9,"6,533.20",1.7668
C M HOLDINGS,16-Aug-23,86.7,84.5,"433,398.40",2.6036
C M HOLDINGS,17-Aug-23,82.3,87,"94,849.20",-5.4023
C M HOLDINGS,18-Aug-23,81.9,86.7,"326,352.20",-5.5363
C M HOLDINGS,21-Aug-23,81.7,84.9,"388,156.10",-3.7691
C M HOLDINGS,22-Aug-23,81.9,86,"9,748.90",-4.7674
C M HOLDINGS,23-Aug-23,90.2,84.5,"988,771.70",6.7456
C M HOLDINGS,24-Aug-23,85.9,90.8,"19,943.70",-5.3965
C M HOLDINGS,25-Aug-23,85.3,88.4,"27,584.90",-3.5068
C M HOLDINGS,28-Aug-23,85.3,87,87,-1.954
C M HOLDINGS,29-Aug-23,88.3,86.7,"228,428.80",1.8454
C M HOLDINGS,31-Aug-23,84.6,85.2,"25,477.70",-0.7042
C M HOLDINGS,01-Sep-23,81.3,88.9,"215,704.50",-8.5489
C M HOLDINGS,04-Sep-23,81.8,87.7,"44,663.20",-6.7275
C M HOLDINGS,05-Sep-23,83.7,86.9,"64,561.60",-3.6824
C M HOLDINGS,06-Sep-23,83.1,83.1,"66,566.80",0
C M HOLDINGS,07-Sep-23,83.1,86.4,345.6,-3.8194
C M HOLDINGS,08-Sep-23,83.1,86.3,"3,966.60",-3.708
C M HOLDINGS,11-Sep-23,83.1,86,86,-3.3721
C M HOLDINGS,12-Sep-23,83.1,85,934,-2.2353
C M HOLDINGS,13-Sep-23,88.6,85.3,"903,117.50",3.8687
C M HOLDINGS,14-Sep-23,88.6,84.4,"7,865.40",4.9763
C M HOLDINGS,15-Sep-23,85.1,85.2,"12,684.30",-0.1174
C M HOLDINGS,18-Sep-23,85.1,84.1,"8,073.60",1.1891
C M HOLDINGS,19-Sep-23,85.1,84.2,"5,057.60",1.0689
C M HOLDINGS,20-Sep-23,86.6,85,"101,269.00",1.8824
C M HOLDINGS,21-Sep-23,84.7,82.2,"470,157.10",3.0414
C M HOLDINGS,22-Sep-23,86,85,"325,932.90",1.1765
C M HOLDINGS,25-Sep-23,90.5,86.7,"576,410.20",4.3829
C M HOLDINGS,26-Sep-23,90.1,90.4,"82,289.50",-0.3319
C M HOLDINGS,27-Sep-23,87.2,85.4,"60,182.40",2.1077
C M HOLDINGS,02-Oct-23,83.1,85,"534,678.10",-2.2353
C M HOLDINGS,03-Oct-23,83.1,84,"291,756.60",-1.0714
C M HOLDINGS,04-Oct-23,83,88,"197,247.00",-5.6818
C M HOLDINGS,05-Oct-23,85.5,83,"37,514.40",3.012
C M HOLDINGS,06-Oct-23,83,86,"33,701.00",-3.4884
C M HOLDINGS,09-Oct-23,80.7,85.8,"802,553.00",-5.9441
C M HOLDINGS,10-Oct-23,84.7,84.9,"169,484.90",-0.2356
C M HOLDINGS,13-Oct-23,85.2,82,"472,820.90",3.9024
C M HOLDINGS,17-Oct-23,85.2,85.5,940.5,-0.3509
C M HOLDINGS,20-Oct-23,85.2,85.7,514.4,-0.5834
C M HOLDINGS,23-Oct-23,82.1,82.1,"50,923.70",0
C M HOLDINGS,24-Oct-23,81.1,82.1,"16,246.00",-1.218
C M HOLDINGS,25-Oct-23,80.2,80.5,"20,059.50",-0.3727
